abundance,growth_rate,reactions,metabolites,taxon,tradeoff,sample_id
0.28358925143953934,0.36249733520874095,2197,1602,Fusobacterium,0.7000000000000001,ERR1883294
0.27831094049904026,0.35577125605237914,1206,1068,Megasphaera,0.7000000000000001,ERR1883294
0.14107485604606526,0.18032073580581712,1577,1286,Morganella,0.7000000000000001,ERR1883294
0.29702495201535506,0.37962513115358926,1652,1308,Veillonella,0.7000000000000001,ERR1883294
0.28358925143953934,0.3119519371644247,2197,1602,Fusobacterium,0.6,ERR1883294
0.27831094049904026,0.30297702373722374,1206,1068,Megasphaera,0.6,ERR1883294
0.14107485604606526,0.15532853537846134,1577,1286,Morganella,0.6,ERR1883294
0.29702495201535506,0.32645546602017794,1652,1308,Veillonella,0.6,ERR1883294
0.28358925143953934,0.2599738586820406,2197,1602,Fusobacterium,0.5,ERR1883294
0.27831094049904026,0.2551742858586214,1206,1068,Megasphaera,0.5,ERR1883294
0.14107485604606526,0.12932233795336284,1577,1286,Morganella,0.5,ERR1883294
0.29702495201535506,0.2716967418748792,1652,1308,Veillonella,0.5,ERR1883294
0.28358925143953934,0.21357289919890496,2197,1602,Fusobacterium,0.4,ERR1883294
0.27831094049904026,0.1882014915922291,1206,1068,Megasphaera,0.4,ERR1883294
0.14107485604606526,0.10592853692662806,1577,1286,Morganella,0.4,ERR1883294
0.29702495201535506,0.22362456736344064,1652,1308,Veillonella,0.4,ERR1883294
0.28358925143953934,0.15541209636273196,2197,1602,Fusobacterium,0.30000000000000004,ERR1883294
0.27831094049904026,0.1536509764205901,1206,1068,Megasphaera,0.30000000000000004,ERR1883294
0.14107485604606526,0.07771401689822596,1577,1286,Morganella,0.30000000000000004,ERR1883294
0.29702495201535506,0.1616920402188945,1652,1308,Veillonella,0.30000000000000004,ERR1883294
0.28358925143953934,0.10342127446337968,2197,1602,Fusobacterium,0.2,ERR1883294
0.27831094049904026,0.10243602238505273,1206,1068,Megasphaera,0.2,ERR1883294
0.14107485604606526,0.05206379416399978,1577,1286,Morganella,0.2,ERR1883294
0.29702495201535506,0.10770307668138022,1652,1308,Veillonella,0.2,ERR1883294
0.28358925143953934,0.051659066351658685,2197,1602,Fusobacterium,0.1,ERR1883294
0.27831094049904026,0.05130862882980416,1206,1068,Megasphaera,0.1,ERR1883294
0.14107485604606526,0.026055678446076907,1577,1286,Morganella,0.1,ERR1883294
0.29702495201535506,0.05381784039300292,1652,1308,Veillonella,0.1,ERR1883294
